,duration,id,sentences,timestamps
3,111.53,v_OdLcbH2H_zI, The woman pauses to discuss then plays more of the song.,"[59.67, 101.49]"
4,111.53,v_OdLcbH2H_zI, The woman finishes and closes the accordion.,"[102.05, 104.83]"
0,99.99000000000001,v_Ia3Aa4AO-_E,two twins dressed in the same way and with the same hairstyle are in a room talking to the camera.,"[0, 10]"
1,99.99000000000001,v_Ia3Aa4AO-_E, the man in the back start putting some boxers above the pants and the man in front continue speaking to the camera.,"[10, 31]"
2,99.99000000000001,v_Ia3Aa4AO-_E," Man in front holds a brushteeth and put some toothpaste and clean his teeth, then the guy introduces the toothbrush into a honey pot and brush the teeth with it.","[31, 69.49]"
3,99.99000000000001,v_Ia3Aa4AO-_E," man in front holds an hairbrush and the other guy drinks water, the other guy holds a toothbrush with jam and brush his teeth.","[69.49, 99.99]"
0,158.73,v_9FAPy8NVDgY,The video begins with an introduction to Recipes in Motion about quick spaghetti sauce.,"[0, 8.73]"
1,158.73,v_9FAPy8NVDgY, The video transitions into showing a ladle pouring the sauce onto noodles.,"[8.73, 19.84]"
2,158.73,v_9FAPy8NVDgY," Someone begins to cut various vegetable with a knife, this includes a green vegetable and onions.","[20.64, 35.71]"
3,158.73,v_9FAPy8NVDgY, Next an empty metallic pan is shown as someone pours oil and the vegetables into it.,"[36.51, 59.52]"
4,158.73,v_9FAPy8NVDgY, They then begin stirring the vegetables with the oil.,"[59.52, 73.81]"
5,158.73,v_9FAPy8NVDgY," After this what other ingredients are added include tomatoes, spices and some type of liquid.","[64.29, 96.03]"
6,158.73,v_9FAPy8NVDgY, Everything is being stirred together.,"[73.02, 101.59]"
7,158.73,v_9FAPy8NVDgY, The pan is removed and the stirred ingredients are blended.,"[102.38, 119.84]"
8,158.73,v_9FAPy8NVDgY, The blended ingredients are put back onto the man and a red substance from a can is poured onto the pan and mixed in.,"[120.64, 138.1]"
9,158.73,v_9FAPy8NVDgY, The sauce is completed and poured onto the noodles.,"[138.1, 153.18]"
10,158.73,v_9FAPy8NVDgY, The video ends with with an orange background with information on where to watch more videos.,"[153.18, 158.73]"
0,217.85,v_5P-Xs2v6lis,A technician walks along a roof and sprays it using a wand attached to a hose.,"[0, 205.87]"
1,217.85,v_5P-Xs2v6lis, The man turns off his hose then walks along the peak of the roof.,"[58.82, 100.21]"
2,217.85,v_5P-Xs2v6lis, The man sprays around the gutters with the wand.,"[101.3, 111.1]"
3,217.85,v_5P-Xs2v6lis, The water comes out of the gutter onto the cement below.,"[122, 125.26]"
0,31.78,v_XzYtm5WdAE8,A man is seen standing in a large field behind a piece of heavy machinery.,"[0.32, 7.31]"
1,31.78,v_XzYtm5WdAE8, The man pushes the machine along some tall grass while the camera follows his movements.,"[6.99, 24.95]"
2,31.78,v_XzYtm5WdAE8, The man continues pushing along the high grass.,"[22.56, 31.62]"
0,65.81,v_N1c3C_Npr-E,A police officer is riding a horse down the street very slowly.,"[0, 9.87]"
1,65.81,v_N1c3C_Npr-E," Many bystanders are walking by, cars are passing and casually moving along.","[9.87, 31.59]"
2,65.81,v_N1c3C_Npr-E," its just a normal day riding down the street protecting serving, making sure no crimes are being committed.","[31.92, 49.68]"
3,65.81,v_N1c3C_Npr-E, He rides with one of his hands on his gun and the other steering the horse.,"[49.68, 65.81]"
0,72.62,v_snPtOKtIEA4,A team of basketball players are shown on the right side of the court doing lay-ups.,"[0, 13.8]"
1,72.62,v_snPtOKtIEA4,"After several turns,they move to the left side of the court and begin practicing the lay ups once more.","[13.44, 43.94]"
2,72.62,v_snPtOKtIEA4,"As they are going,a chair sits in front of them to serve as the marker and a man walks back and forth watching them go.","[43.94, 72.62]"
0,172.99,v_9ZQY-ZfimYo,A man is shown speaking to the camera excitedly and shows several shots of the man climbing a rock wall and various locations.,"[0, 54.49]"
1,172.99,v_9ZQY-ZfimYo, Then man then continues speaking to the camera and demonstrates how to properly climb the wall while still speaking.,"[56.22, 172.99]"
0,160.5,v_lfGmSfTjnA8,A woman is standing in a messy kitchen in front of the sink preparing to cut something.,"[0, 37.72]"
1,160.5,v_lfGmSfTjnA8,She grabs a potato and a peeler and begins taking the edges off.,"[37.72, 87.47]"
2,160.5,v_lfGmSfTjnA8,"As she continues cutting,two young girls walk in the kitchen and begin watching her and grabbing dishes.","[87.47, 160.5]"
0,49.6,v_2xmu01HHhKY,We see a lady slowly playing a drum.,"[0, 21.58]"
1,49.6,v_2xmu01HHhKY, We pan right and see a man on drums.,"[1.24, 1.98]"
2,49.6,v_2xmu01HHhKY, We see a person in orange enter.,"[2.48, 3.97]"
3,49.6,v_2xmu01HHhKY, The lady stops drumming and shows her hands.,"[16.62, 20.83]"
4,49.6,v_2xmu01HHhKY, We then see the camera operator.,"[22.82, 24.3]"
5,49.6,v_2xmu01HHhKY, The lady and the boy in orange struggle over an instrument.,"[24.8, 35.71]"
6,49.6,v_2xmu01HHhKY," The lady pretends to bite the boy, then laughs.","[35.71, 45.63]"
7,49.6,v_2xmu01HHhKY, We see a man enter the room.,"[46.62, 49.6]"
0,236.19,v_XklHV0q3w40,A man is sitting down playing a saxophone.,"[12.99, 27.16]"
1,236.19,v_XklHV0q3w40, He stops playing the saxophone and talks.,"[27.16, 42.51]"
2,236.19,v_XklHV0q3w40, He stands up and continues playing the saxophone.,"[43.7, 236.19]"
0,23.59,v_mtQUYdj2Ecg,A man attempts to lift a barbell.,"[0, 2.36]"
1,23.59,v_mtQUYdj2Ecg," He bends at the knees, lifting it to his chest.","[5.43, 16.75]"
2,23.59,v_mtQUYdj2Ecg," He hits himself in the throat, falling backward.","[17.46, 23.59]"
0,98.08,v_OgaurUPiWYI,"Four bikers at the start of the line are wearing different colors of uniforms and helmets, they are about to get start the race.","[0, 42.67]"
1,98.08,v_OgaurUPiWYI," The race started, the bikers bike and race in the race track where they jumped and hopped and went to the curb, the one player, when he reached the finish line, he fell on his side and stood up and walked towards the people.","[39.23, 92.69]"
0,117.53999999999999,v_dxvKVBrNMDw,A woman is seen speaking to the camera while holding a hula hoop and then proceeds to spin the object around her.,"[13.52, 64.06]"
1,117.53999999999999,v_dxvKVBrNMDw, She continues hula hooping over and over again and leads into pictures of people hula hooping in the end.,"[57.01, 105.2]"
0,52.52,v_ZC65qkYMy9Q,Several people are seen standing around an arena while others stand to play shuffleboard.,"[0, 12.87]"
1,52.52,v_ZC65qkYMy9Q, A man pushes a puck along several times while others do the same behind him.,"[11.56, 37.03]"
2,52.52,v_ZC65qkYMy9Q, The people continue playing and end with a man speaking to the camera in the end.,"[32.83, 50.95]"
0,114.06,v_m34BYRanODU,A woman talks in a backyard wearing loose clothes.,"[2.28, 25.09]"
1,114.06,v_m34BYRanODU, The woman exercise stepping on the mat.,"[25.09, 109.49]"
0,95.8,v_G_npKjzxQLk,We see people deep sea diving.,"[0, 95.8]"
1,95.8,v_G_npKjzxQLk, We see the surface of the ocean.,"[8.62, 10.54]"
2,95.8,v_G_npKjzxQLk, We see people holding hands underwater.,"[38.32, 42.63]"
3,95.8,v_G_npKjzxQLk, People are throwing up hand signs.,"[56.04, 60.83]"
4,95.8,v_G_npKjzxQLk, We see a man throw a hand sign and we see people standing in the water.,"[65.14, 88.61]"
5,95.8,v_G_npKjzxQLk, A man goes under the water slowly.,"[89.57, 95.8]"
0,198.46,v_sxZTPWMnyFY,A person putting weights on is shown followed by a woman lifting weights on her back.,"[0, 19.85]"
1,198.46,v_sxZTPWMnyFY, She puts the weights down and another woman is shown lifting a heavy set of weights.,"[20.84, 43.66]"
2,198.46,v_sxZTPWMnyFY, Several more people are shown performing their lifting talents and ends with a logo of the gym shown.,"[44.65, 198.46]"
0,147.75,v_ZG4ApSk5iKw,A man is doing various tasks while doing crunches.,"[0, 147.75]"
1,147.75,v_ZG4ApSk5iKw, He stops and talks to the camera.,"[36.2, 49.5]"
2,147.75,v_ZG4ApSk5iKw, He raises the back on his work out machine and starts doing crunches again.,"[57.62, 147.75]"
3,147.75,v_ZG4ApSk5iKw, He sits up and continues talking to the camera.,"[115.98, 147.75]"
0,78.09,v_iPk4GeFFcTQ,An athletic man is seen running down a long track and throwing a javelin off into the distance with others measuring his throw.,"[0, 33.97]"
1,78.09,v_iPk4GeFFcTQ, The man walks away and high fives a man in the crowd while his score is shown and another steps up to the side.,"[26.94, 76.53]"
0,121.37,v_UYFDYX4i2EY,A man is standing on a stage performing different moves.,"[0, 110.45]"
1,121.37,v_UYFDYX4i2EY, He walks off the stage and someone else walks onto the stage.,"[110.45, 121.37]"
0,192.56,v_28QW8P1x_LE,A man and two women are doing an aerobic dance inside a building.,"[0, 20.22]"
1,192.56,v_28QW8P1x_LE," They perform several moves, speeding up with time.","[21.18, 163.68]"
2,192.56,v_28QW8P1x_LE," They stop, clapping and wiping the hair out of their faces when they are done.","[164.64, 192.56]"
0,67.59,v_3NSikmqK3Ys,man is standing in front of a motorbike and puts a toilet lid in the black leathe seat.,"[0, 44.61]"
1,67.59,v_3NSikmqK3Ys, the man is driving the motorbike thorugh the street and a dog is running next to him.,"[44.61, 67.59]"
2,67.59,v_3NSikmqK3Ys, the man opens the motorbike trunk and close it.,"[13.86, 16.9]"
0,143.01,v_OMYnLCWTdEA,A man is squatting down in a big open room talking.,"[0, 138.01]"
1,143.01,v_OMYnLCWTdEA,  The man demonstrates how to do a dance move.,"[38.61, 106.54]"
2,143.01,v_OMYnLCWTdEA,  He then does the move several times and hops up to his feet.,"[107.97, 143.01]"
0,213.86,v_ZLJJ5LxfE6o,Men are doing karate moves in a gym.,"[25.66, 213.86]"
1,213.86,v_ZLJJ5LxfE6o, People are playing instruments next to them.,"[58.81, 75.92]"
2,213.86,v_ZLJJ5LxfE6o, A man in a white shirt is playing the drums in front of him.,"[180.71, 182.85]"
0,169.23,v_UpmzSgLLj-s,We see a quick title screen.,"[0, 2.54]"
1,169.23,v_UpmzSgLLj-s, We then see a man working on various things in a bike factory.,"[2.54, 25.38]"
2,169.23,v_UpmzSgLLj-s," The man puts a bike together quick, puts it in a box, then on a conveyor belt.","[25.38, 38.08]"
3,169.23,v_UpmzSgLLj-s, We then see a person putting tools on the bike box.,"[38.92, 49.92]"
4,169.23,v_UpmzSgLLj-s, The man begins to take the pieces part and put the bike together.,"[74.46, 95.61]"
5,169.23,v_UpmzSgLLj-s, We see the factory briefly.,"[96.46, 100.69]"
6,169.23,v_UpmzSgLLj-s, We return to the man putting the bike together.,"[100.69, 153.15]"
7,169.23,v_UpmzSgLLj-s, He finishes and we see the customer service phone number.,"[153.15, 164.15]"
8,169.23,v_UpmzSgLLj-s, We then see the end title screen.,"[165, 169.23]"
0,111.46000000000001,v_PD9e9MVHEyU,We see the title screen on white A lady sits in a chair talking.,"[0, 12.82]"
1,111.46000000000001,v_PD9e9MVHEyU, The lady starts painting on her hand.,"[12.82, 109.23]"
2,111.46000000000001,v_PD9e9MVHEyU, We see the closing credits on a white screen.,"[109.78, 111.46]"
0,70.64,v_T9jiC2SRLJQ,A person is seen making a drink close up followed by him speaking to others on a mountain.,"[0.71, 22.96]"
1,70.64,v_T9jiC2SRLJQ, More shots are shown of the man having a drink as well as speaking to others.,"[22.25, 54.04]"
2,70.64,v_T9jiC2SRLJQ, The man has another drink and plays pool followed by a picture of them.,"[49.09, 68.87]"
0,85.61,v_Va3NsrY1DJ8,A man is on a tighrope in the snowy woods.,"[0, 9.85]"
1,85.61,v_Va3NsrY1DJ8," He bounches high into the air, off the rope and back on.","[11.99, 75.34]"
2,85.61,v_Va3NsrY1DJ8, He continues this action throughout the video.,"[75.77, 85.61]"
0,185.34,v_p4Bm_NB_QoI,A small group of girls are first seen walking out on a gymnasium floor with several people watching on the sidelines.,"[0, 21.31]"
1,185.34,v_p4Bm_NB_QoI, The girls then perform a routine using batons while spinning and twirling.,"[23.17, 149.2]"
2,185.34,v_p4Bm_NB_QoI, They make an ending pose while the audience claps and run off to the side.,"[150.13, 185.34]"
0,172.85,v_OBbHkBVDX8Y,A man is seen standing on stage holding an instruments in his hands.,"[0, 5.19]"
1,172.85,v_OBbHkBVDX8Y, He then picks up the instrument and begins playing on stage.,"[6.91, 119.27]"
2,172.85,v_OBbHkBVDX8Y, The man continues to play and ends looking away.,"[69.14, 170.26]"
0,155.88,v_Zob68l3snFo,a man is in a boat in the water.,"[0, 17.93]"
1,155.88,v_Zob68l3snFo, a loaf of bread is thrown to fishes and their are fighting to eat it.,"[17.15, 30.4]"
2,155.88,v_Zob68l3snFo, man is diving ni deep sea through the shoals and corals.,"[31.18, 155.88]"
0,103.56,v_lHsPZ49cpG8,People are playing a game on a field using horses.,"[0, 103.56]"
1,103.56,v_lHsPZ49cpG8,  The camera person rides near the parking lot on the right.,"[33.66, 46.08]"
2,103.56,v_lHsPZ49cpG8,  The camera person rides near the parking lot again.,"[88.03, 94.76]"
3,103.56,v_lHsPZ49cpG8,  The person slows down near the goal.,"[100.97, 103.56]"
0,225.19,v_Szze8i9UsRo,A person opens a round box and take off a bottle of nail polish and puts on holder.,"[0, 38.28]"
1,225.19,v_Szze8i9UsRo," Then, the person puts a nail on a round support on the box, then paint her nails.","[38.28, 190.28]"
2,225.19,v_Szze8i9UsRo," After, the woman close the nail polish bottle.","[190.28, 216.18]"
0,158.27,v_SwQbnQX7LCQ,"A grey car is parked on a driveway, then a person washes the rims of the car.","[3.96, 56.98]"
1,158.27,v_SwQbnQX7LCQ," After, the person spreads soap on the car with a bottle joint to a hose, after he brushes the front light of the car.","[57.77, 97.33]"
2,158.27,v_SwQbnQX7LCQ," Then, the person cleans the hood with a cloth.","[97.33, 106.04]"
3,158.27,v_SwQbnQX7LCQ," Next, the person rinses and dries the car.","[107.62, 158.27]"
0,186.35,v_j73Ks4r5tbg,A girl with blonde hair and red nails sits in a chair in  bedroom and talks to the camera while smoking and showing off a bottle of blue nailpolish.,"[0, 183.56]"
1,186.35,v_j73Ks4r5tbg,  The girl rolls away from the camera in the chair to get a bottle of blue nail polish and hold it up to the screen.,"[65.22, 82]"
2,186.35,v_j73Ks4r5tbg,  The girl then begins to smoke a cigarette in front of the camera while talking.,"[82.93, 171.45]"
3,186.35,v_j73Ks4r5tbg,"  The girl, finally, takes one long inhale and leans in to exhale into the camera before falling back.","[171.45, 186.35]"
0,54.2,v_xj-f9hzQ3Lc,Several dirt bikers are standing under a garage behind a stand preparing to race.,"[0, 14.36]"
1,54.2,v_xj-f9hzQ3Lc,Someone calls a mark and they all stand up on their pedals preparing to be released.,"[14.36, 35.5]"
2,54.2,v_xj-f9hzQ3Lc,The bar is finally let down and the boys begin racing throughout the track that's covered in hills as people stand throughout it to watch them.,"[35.77, 54.2]"
0,150.09,v_mvl6wff267o,A large group of people are seen running down a track and transitions into several more people running.,"[0, 33.77]"
1,150.09,v_mvl6wff267o, Two girls check their wrists while one speaks to the camera and several shots of a wristband are shown.,"[36.02, 108.82]"
2,150.09,v_mvl6wff267o, More people are interviewed while wearing the wrist bands and show how they work while many run around.,"[106.57, 150.09]"
0,74.77,v_cV9xeDlKJok,A show of a dumpster is shown as well as women in gear standing in front of it.,"[0.37, 24.3]"
1,74.77,v_cV9xeDlKJok, The woman edges herself along the dumpster while other people walk into frame.,"[23.18, 53.83]"
2,74.77,v_cV9xeDlKJok, The woman then moves herself around on roller blades while the camera follows her movements.,"[55.7, 72.9]"
0,39.66,v_B-KSdR2ct00,A woman is brushing her teeth.,"[0, 31.93]"
1,39.66,v_B-KSdR2ct00, A woman approaches behind her.,"[3.97, 4.96]"
2,39.66,v_B-KSdR2ct00, The woman stops brushing her teeth.,"[32.12, 37.68]"
3,39.66,v_B-KSdR2ct00, A woman smiles really big.,"[38.27, 39.66]"
0,29.56,v_Hg1tl2hFWGc,a child is sitting on a counter with a container of water colors.,"[0, 5.03]"
1,29.56,v_Hg1tl2hFWGc, She is using a paint brush to apply the paints to her face.,"[6.65, 23.65]"
2,29.56,v_Hg1tl2hFWGc, She then starts putting the paint all over her chest.,"[23.79, 29.56]"
0,237.31,v_tn8YmTHinZc,woman is standing in kitchen talking to the camera and showing ingredients that are on top of a counter.,"[0, 14.24]"
1,237.31,v_tn8YmTHinZc, woman holds a lemon and squeeze it in a plastic water jar and mix it with sugar.,"[14.24, 70.01]"
2,237.31,v_tn8YmTHinZc, woman holds a knife and chop the lemons in small pieces and add soda to the jar and the chopped lemons along with strawberries.,"[70.01, 237.31]"
0,88.42,v_7CNEttu-t7g,A large exercise machine is shown.,"[0, 38.46]"
1,88.42,v_7CNEttu-t7g, A man sits down and starts working out on the exercise machine.,"[38.02, 88.42]"
0,54.88,v_GffGGAwbcHo,A caveman is seen walking a purple rock.,"[7.96, 12.35]"
1,54.88,v_GffGGAwbcHo, He runs into a big dog and the dog eats the caveman.,"[12.62, 14.27]"
2,54.88,v_GffGGAwbcHo, A God walks a poodle.,"[15.64, 22.5]"
3,54.88,v_GffGGAwbcHo, A cowboy walks his dog and is shot outside a saloon.,"[22.78, 27.72]"
4,54.88,v_GffGGAwbcHo, Chaplin is seen walking his dog.,"[28.81, 33.2]"
5,54.88,v_GffGGAwbcHo, A hippie dog lies down on the floor and seems to be hallucinating.,"[33.75, 42.81]"
6,54.88,v_GffGGAwbcHo, Dogs and spacecraft are seen exploring space.,"[44.18, 49.39]"
0,68.8,v_PAF5AIQNXhs,"A baby is seated in a swing, rocking gently.","[0, 7.22]"
1,68.8,v_PAF5AIQNXhs, A little girl is seen swinging herself back and forth.,"[9.98, 52.63]"
2,68.8,v_PAF5AIQNXhs, Then a toddler and baby look at each other as they continue to lightly swing.,"[53.67, 68.8]"
0,82.85,v_SsAmEJvdpyU,People are doing tricks on roller blades.,"[0, 82.85]"
1,82.85,v_SsAmEJvdpyU, A man jumps down a flight of stairs on roller blades.,"[73.32, 74.98]"
2,82.85,v_SsAmEJvdpyU, A man in a white shirt jumps down a flight of stairs.,"[77.88, 79.54]"
0,79.15,v_PIJd7_6RGpY,"A man stands around a fire pit, talking.","[0, 27.7]"
1,79.15,v_PIJd7_6RGpY, The man lights a torch.,"[28.1, 34.43]"
2,79.15,v_PIJd7_6RGpY, The man uses the torch to light the wood in the fire pit.,"[34.82, 57.78]"
3,79.15,v_PIJd7_6RGpY," The man sits by the fire pit, enjoying the warmth.","[63.32, 79.15]"
0,144.31,v_rBMQFpHspmo,Several people are seen wandering around an indoor field with one pole volting over a bar.,"[0, 17.32]"
1,144.31,v_rBMQFpHspmo, The same shot is shown again in slow motion as well as several other attempts the boy makes.,"[15.15, 93.8]"
2,144.31,v_rBMQFpHspmo, He attempts the jump several more times while people watch him on the sides.,"[85.14, 125.55]"
0,118.03,v_Fvc0-yNMFyE,A small group of people are seen riding around on bumper cars while bumping into one another.,"[0, 102.09]"
1,118.03,v_Fvc0-yNMFyE, The kids continue driving the cars around when a man walks in and out of frame making sure the kids and parents are safe.,"[8.85, 118.03]"
0,87.34,v_yjUMopRteDc,A woman is seated as a person with gloved hands inserts a hole into her tongue.,"[0, 13.54]"
1,87.34,v_yjUMopRteDc," The person clamps her tongue, then inserts a piercing.","[14.85, 69.88]"
2,87.34,v_yjUMopRteDc, She is then shown smiling and showing off her stud.,"[73.81, 87.34]"
0,215.04,v_xT7eQmyr1-Y,A man walks through his yard and retrieves a push leaf blower.,"[0, 12.9]"
1,215.04,v_xT7eQmyr1-Y, The man walks the blower around the yard and blows leaves to the side.,"[15.05, 197.84]"
2,215.04,v_xT7eQmyr1-Y, The man finishes and pushes the leaf blower beside the fence with the other machinery then walks away.,"[199.99, 215.04]"
0,140.19,v_S4ppfXBp5o0,There are three body builders exercising and working out in a small gym with weightlifting equipment.,"[0, 140.19]"
1,140.19,v_S4ppfXBp5o0, One of the body builders lifts the weight bar several times and then drops it down while the other two body builders watch him.,"[3.5, 51.17]"
2,140.19,v_S4ppfXBp5o0, Then he goes and wipes off his sweat with a towel and lifts the weight bar again and drops it.,"[49.77, 82.01]"
3,140.19,v_S4ppfXBp5o0, He then wears an abdominal belt and lifts the weight bar again and drops it.,"[79.21, 114.95]"
4,140.19,v_S4ppfXBp5o0," He struggles to lift the weight bar, lifts it slightly and then drops it down.","[109.35, 140.19]"
0,115.97999999999999,v_nyjtOdSyHn4,A woman wearing a wig is seen blindfolding another girl while others watch on the sides.,"[1.16, 37.69]"
1,115.97999999999999,v_nyjtOdSyHn4, Kids are playing on the bouncehouse and a woman spins around the blindfolded girl.,"[33.64, 92.21]"
2,115.97999999999999,v_nyjtOdSyHn4, The girl swings around at a pinata and hits then walks away.,"[85.25, 113.08]"
0,92.22999999999999,v_eGW0rygfcrg,A man and a woman are standing in a bar.,"[0, 1.84]"
1,92.22999999999999,v_eGW0rygfcrg, We see the man and a woman ballroom dancing.,"[2.77, 92.23]"
2,92.22999999999999,v_eGW0rygfcrg, The lady kicks her leg out behind and in front of her.,"[68.71, 73.32]"
3,92.22999999999999,v_eGW0rygfcrg, We zoom in on the legs of the dancers.,"[74.25, 82.08]"
4,92.22999999999999,v_eGW0rygfcrg, The camera goes blurry and the scene ends.,"[88.54, 92.23]"
0,49.75,v_Kq8g8jjodvc,A weight lifter opens his mouth wide.,"[0, 5.47]"
1,49.75,v_Kq8g8jjodvc, He lifts a giant barbell with all his might.,"[7.46, 33.58]"
2,49.75,v_Kq8g8jjodvc," He lifts it to his chest, then over his head.","[35.07, 49.75]"
0,132.61,v_BxyOAXTWkzk,"Several people are seen in different scenes, walking in public.","[0, 19.89]"
1,132.61,v_BxyOAXTWkzk, A man helps a woman mount a horse in the woods.,"[22.54, 101.45]"
2,132.61,v_BxyOAXTWkzk, She feeds the horse apples as they ride through the wooded paths.,"[111.39, 132.61]"
0,81.06,v_RWir3muDHg0,A lot of men are standing outdoors on a dirt field and there are two teams standing along a rope while a lot of people are standing around watching them.,"[0, 2.03]"
1,81.06,v_RWir3muDHg0,The men wearing yellow and blue shirts pick up the rope and are getting in position to play tug o war.,"[2.03, 32.42]"
2,81.06,v_RWir3muDHg0, Suddenly the men start pulling on the rope as other men are instructing them and the spectators are cheering.,"[32.42, 77.01]"
3,81.06,v_RWir3muDHg0,The men in the yellow and blue shirts are easily pulling the rope and they have won while the people around them cheer.,"[77.01, 81.06]"
0,67.62,v_U-ApHGUtLMA,Guys are standing around near a stall.,"[0, 22.65]"
1,67.62,v_U-ApHGUtLMA, A guy horseback riding chases a cattle.,"[23.33, 24.34]"
2,67.62,v_U-ApHGUtLMA, The guy lassoes the cattle and gets off his horse to tie up the cattle's legs.,"[24.68, 33.13]"
3,67.62,v_U-ApHGUtLMA, Two men remove the rope around the cattle's neck and legs.,"[52.07, 64.24]"
4,67.62,v_U-ApHGUtLMA, The cattle rises and runs away.,"[65.25, 66.6]"
0,163.86,v_Wgr9YpWni30,A person is seen tying their shoes and leads into several shots of people jumping and moving around on rope.,"[0, 75.38]"
1,163.86,v_Wgr9YpWni30, Several shots of landscapes are shown as well as more people attempting jumps and tricks on a long rope tied to trees.,"[58.17, 163.86]"
0,37.04,v_Ly21QMQ4kGA,Several awards are pictured over a fire place and then moves to the wall on the left.,"[0, 9.44]"
1,37.04,v_Ly21QMQ4kGA,A table of food is shown and the person recording grabs a cookie and leaves the room.,"[9.07, 22.04]"
2,37.04,v_Ly21QMQ4kGA,"The next room he enters,there are several people standing around playing beer pong and he proceeds to walk through the house.","[22.59, 37.04]"
0,30.04,v_fKFcbNM89MA,A large river is seen followed by a person riding down in a tube.,"[0, 6.16]"
1,30.04,v_fKFcbNM89MA, Another person is also seen riding in a tube.,"[7.51, 18.47]"
2,30.04,v_fKFcbNM89MA, The two ride down the river together and pass other people sitting alongside the river.,"[19.07, 28.23]"
0,23.06,v_wqThk38AdEA,woman is standing in the middle of stage playing the flute.,"[0.81, 23.06]"
1,23.06,v_wqThk38AdEA, women are standing in sage behind the woman with the flute standing holding microphones.,"[0.81, 11.87]"
2,23.06,v_wqThk38AdEA, men are standing behind the women playing different instruments.,"[0, 23.06]"
0,236.18,v_aTrEYoCRL2k,A man sitting in a leaf blower starts the machine and blows a large pile of leafs into the brush nearby.,"[0, 42.51]"
1,236.18,v_aTrEYoCRL2k, We we see the vehicle back and and go back and forth blowing the leaves.,"[43.69, 213.75]"
2,236.18,v_aTrEYoCRL2k, The cameraman stops the vehicle and gets out.,"[213.75, 222.01]"
3,236.18,v_aTrEYoCRL2k, We see the full vehicle from the front and see the field.,"[223.19, 236.18]"
0,51.5,v_2OEa00knM9E,A man is seen sitting on a horse with a rope in his hands.,"[0, 8.76]"
1,51.5,v_2OEa00knM9E, He then rides in on a horse and ropes up a calf with the rope.,"[9.53, 29.61]"
2,51.5,v_2OEa00knM9E, Several people are shown riding in and roping up cattle while others watch on the side.,"[30.39, 49.7]"
0,121.07,v_F1MKU9-yXg0,A young man in a green jacket is standing in front of a mound of dirt and is talking about his maintenance tasks.,"[0, 17.56]"
1,121.07,v_F1MKU9-yXg0,The man then comes in the back yard with a green wheelbarrow and dumps the dirt in the back yard.,"[17.56, 46.61]"
2,121.07,v_F1MKU9-yXg0,He then takes his rake and moves the dirt back and forth around the house evening it out.,"[46.01, 91.41]"
3,121.07,v_F1MKU9-yXg0,"When complete,he disappears and a path of mulch is seen along the garage.","[91.41, 121.07]"
0,38.01,v_8dXbbJWFEJo,A group of athletes row on canoes during a race in between buoys on a waterway.,"[0, 38.01]"
1,38.01,v_8dXbbJWFEJo, The men cross the final numbered buoys and glide while slowing down after the race.,"[31.17, 38.01]"
0,41.68,v_GK_DCUGw5lM,A woman in a black shirt is dancing.,"[0, 41.68]"
1,41.68,v_GK_DCUGw5lM, She is twirling a baton.,"[5.84, 41.68]"
2,41.68,v_GK_DCUGw5lM, She catches the baton and twirls.,"[24.8, 30.63]"
0,188.71,v_HVfr9FnEj-Q,Ladies are standing in a workout room.,"[0, 4.72]"
1,188.71,v_HVfr9FnEj-Q, The ladies are belly dancing.,"[4.72, 187.77]"
2,188.71,v_HVfr9FnEj-Q, The ladies dip down and toss their hair backwards.,"[56.61, 65.1]"
3,188.71,v_HVfr9FnEj-Q, They swing their dipped bodies.,"[78.31, 83.03]"
4,188.71,v_HVfr9FnEj-Q, The ladies dip and bend backwards.,"[92.47, 98.13]"
5,188.71,v_HVfr9FnEj-Q, The ladies throw their hair back and forth.,"[144.36, 151.91]"
6,188.71,v_HVfr9FnEj-Q, 2:43 A man is in the room in the back and bends down.,"[155.68, 184.93]"
7,188.71,v_HVfr9FnEj-Q, The ladies finish dancing and take a bow.,"[187.77, 188.71]"
0,110.92,v_KVaTsulE5Z0,A man is crossing a slack line.,"[0, 98.72]"
1,110.92,v_KVaTsulE5Z0, He puts something in the trunk of a car.,"[21.63, 22.74]"
2,110.92,v_KVaTsulE5Z0, He crosses the slack line onto the other side.,"[99.28, 102.6]"
0,32.21,v_X1WExPnfJjE,A young girl is seen sitting in front of the camera running a brush down her long hair.,"[0, 18.84]"
1,32.21,v_X1WExPnfJjE, She suddenly jumps and screams towards the camera while smiling and setting the brush down.,"[18.36, 32.21]"
0,155.09,v_LDSEEw5oUM4,A woman is seen walking onto a large gym floor while holding a baton and striking a pose.,"[0, 15.51]"
1,155.09,v_LDSEEw5oUM4, The woman then performs a dance routine with the baton throwing it up into the air and spinning around.,"[16.28, 103.91]"
2,155.09,v_LDSEEw5oUM4, She continues spinning around and holds a pose in the end and walks away from the judges.,"[103.91, 155.09]"
0,60.19,v_eElKkhIJXCs,A group of kids are playing on a field.,"[0, 6.92]"
1,60.19,v_eElKkhIJXCs, The coaches talk to them as they run.,"[7.22, 43.64]"
2,60.19,v_eElKkhIJXCs, They engage in a game of lacrosse together.,"[45.14, 60.19]"
0,39.1,v_eL4Ce4WPI0Y,A woman is seen wiping off her feet and stepping into a circle pit.,"[0.78, 17.6]"
1,39.1,v_eL4Ce4WPI0Y, The woman then spins around and throws a discuss off into the air while the camera follows her.,"[15.25, 37.73]"
