,duration,id,sentences,timestamps
2,187.2,v_p4KNKI2UZLc," After the gymnast jumps,  spins and turns.","[74.88, 92.66]"
3,187.2,v_p4KNKI2UZLc," The gymnast stands on the end of the beam, then she runs and flips to times and end stand on the mat.","[94.54, 101.09]"
4,187.2,v_p4KNKI2UZLc," After, the gymnast raise her arms and she is congratulated by people.","[101.09, 127.3]"
5,187.2,v_p4KNKI2UZLc, The routine of the gymnast is repeated again.,"[128.23, 187.2]"
0,143.78,v_9PGFsuE3Ye0,A man is seen doing karate in front of another with a knife and leads into a shot of a man bowling and text across his face.,"[9.35, 43.85]"
1,143.78,v_9PGFsuE3Ye0, The man celebrates as people watch and clipart is shown as well as more shots of the man celebrating and bowling.,"[45.29, 101.36]"
2,143.78,v_9PGFsuE3Ye0, The man holds a trophy in the end and screams to the camera and the audience.,"[107.83, 122.21]"
3,143.78,v_9PGFsuE3Ye0, The camera then zooms in on a photo on a poster.,"[130.84, 143.78]"
0,202.92000000000002,v_6azNzt8rXAs,A man is seen practicing his ping pong abilities followed by him playing the game against another person.,"[0, 100.45]"
1,202.92000000000002,v_6azNzt8rXAs, A man watches on the side as the men continue to play with more people stopping to watch.,"[68.99, 182.63]"
0,191.01,v_Tbo7I63oIms,"A person ski over a ski rail and spins in the air, then land stand on the snow.","[6.69, 52.53]"
1,191.01,v_Tbo7I63oIms, The person ski over a ramp and fly in the air very high.,"[51.57, 106.01]"
2,191.01,v_Tbo7I63oIms,"  Then, the person ski over the rails of a home turning ans spinning and then land on the street.","[106.96, 139.44]"
3,191.01,v_Tbo7I63oIms," Then, a person ski over the fence of a walking bridge and also ski on the stairs.","[140.39, 186.23]"
0,171.74,v_x03YF3JbWjs,A woman gives a hair tutorial.,"[5.15, 171.73]"
1,171.74,v_x03YF3JbWjs,  The woman ties her hair and prepares it so that it looks better.,"[25.76, 104.76]"
0,222.1,v_vvdmMyyAtN0,A woman is lying on a bed with her hair spread.,"[0, 23.32]"
1,222.1,v_vvdmMyyAtN0, There are several images of her from behind with very long hair.,"[24.43, 133.26]"
2,222.1,v_vvdmMyyAtN0, We then see numerous images of her with her hair cut off to shoulder length.,"[137.7, 222.1]"
0,92.21000000000001,v_BLLeQHgNmYc,Three people are seen standing on a lawn beginning to perform martial arts moves.,"[0, 23.51]"
1,92.21000000000001,v_BLLeQHgNmYc, The group moves around at the same time while looking away from the camera.,"[22.13, 70.54]"
2,92.21000000000001,v_BLLeQHgNmYc, They continue to move their arms and legs around together and end by holding s pose.,"[62.24, 89.9]"
0,162.19,v_T5GVJRbvNb8,A young man runs and jumps over a bar onto a mat multiple times.,"[0, 40.55]"
1,162.19,v_T5GVJRbvNb8,  People run and walk around a track in the background.,"[4.05, 157.33]"
2,162.19,v_T5GVJRbvNb8, The same young man then jumps over the bar using a springboard landing on the mat several times.,"[45.41, 157.33]"
3,162.19,v_T5GVJRbvNb8, People walk around a field house near the track.,"[98.94, 105.42]"
0,70.1,v_vZVnMzH4pkc,A man throws a ball into a cup.,"[0, 13.67]"
1,70.1,v_vZVnMzH4pkc, Another man throws a ball into a cup.,"[25.94, 35.4]"
2,70.1,v_vZVnMzH4pkc, The two men pick up a cup and drink it.,"[57.83, 64.84]"
0,62.04,v_Pu92wJ-7UTQ,The man is strumming one drum.,"[1.24, 12.72]"
1,62.04,v_Pu92wJ-7UTQ, The man strum the other drum while moving his leg.,"[11.48, 31.02]"
2,62.04,v_Pu92wJ-7UTQ, The man play two drums at the same time.,"[27.92, 62.04]"
0,180.79,v_xlCOq0ryx-Y,Two men sit in a room smoking cigarettes one playing guitar the other on keyboard.,"[0, 178.08]"
1,180.79,v_xlCOq0ryx-Y, The man on guitar on the right takes his cigarette out of his mouth and puts it down.,"[127.46, 132.88]"
2,180.79,v_xlCOq0ryx-Y, The man on the left takes his cigarette out and wipes mouth on his arm.,"[137.4, 142.82]"
3,180.79,v_xlCOq0ryx-Y, They finish and the man on the left wipes his mouth and the right takes his cigarette out and blows smoke.,"[175.37, 180.79]"
0,171.34,v_Z7BPvGPizYE,A man uses a course brush and hand towel to prepare the ski to be worked on while it sits on a rack.,"[1.71, 12.85]"
1,171.34,v_Z7BPvGPizYE, The man melts a wax bar across the ski surface with an iron then uses it to blend in the wax.,"[18.85, 84.81]"
2,171.34,v_Z7BPvGPizYE, A man sharpens a flat edge then scrapes the outer layer of wax from the skis surface.,"[89.95, 155.06]"
3,171.34,v_Z7BPvGPizYE, The man uses a course brush then a towel to finish preparing the skis surface.,"[157.63, 170.48]"
0,149.05,v_zlAwW2Pxc1A,A man is standing on a ladder.,"[0, 5.96]"
1,149.05,v_zlAwW2Pxc1A, He is hanging wall paper onto a wall in front of him.,"[5.96, 89.43]"
2,149.05,v_zlAwW2Pxc1A, He uses a tool to smooth out the wall paper once it's on the wall.,"[89.43, 96.14]"
0,74.91,v_pmn8_4zKo7I,A man is outside smoking a cigarette with his friend.,"[0, 11.24]"
1,74.91,v_pmn8_4zKo7I, They are just sitting out relaxing blowing smoke.,"[11.24, 35.96]"
2,74.91,v_pmn8_4zKo7I, Another man with a camera walks by while they sit chatting.,"[35.21, 53.56]"
3,74.91,v_pmn8_4zKo7I, Its a nice day to just relax and have a smoke outside with friends.,"[53.93, 74.91]"
0,90.28999999999999,v_4QqoWbK2ELc,A person prepares to bungee jump over a body of water while onlookers watch from the ground.,"[0.45, 90.29]"
1,90.28999999999999,v_4QqoWbK2ELc,"  The person is sitting down, first, strapped into bungee jumping gear.","[0.9, 9.03]"
2,90.28999999999999,v_4QqoWbK2ELc,  The person stands at the edge of a wooden jumping surface as onlookers watch from the ground.,"[10.84, 18.06]"
3,90.28999999999999,v_4QqoWbK2ELc,"  The person jumps off of the edge and falls down as the camera follows and reveals that this is a man who has jumped, and the man is smiling and laughing as he flails in the air just above the water.","[25.73, 90.29]"
0,50.05,v_RfXFS9fy-mI,People are playing soccer in an indoor arena.,"[0, 50.05]"
1,50.05,v_RfXFS9fy-mI, They shoot and make a goal into the net.,"[21.52, 25.03]"
2,50.05,v_RfXFS9fy-mI, The players hug on the court.,"[23.78, 28.03]"
0,77.56,v_VyQ4ZbgqMXk,A man is playing a game of shuffleboard.,"[0, 22.49]"
1,77.56,v_VyQ4ZbgqMXk, A man falls down onto the shuffleboard.,"[36.84, 42.27]"
2,77.56,v_VyQ4ZbgqMXk, A disc is dropped onto the ground.,"[59.33, 67.09]"
0,8.87,v_9dqz5ojw-ys,People are in stands watching two teams in a pool play pool soccer.,"[0, 8.87]"
1,8.87,v_9dqz5ojw-ys,  The players are yelling and then the ball is hit towards the goal and deflected as the crowd cheers them on.,"[0, 3.86]"
2,8.87,v_9dqz5ojw-ys,  The ball is then thrown back into the pool.,"[7.81, 8.87]"
0,192.19,v_VTFIAQVjHv8,A man in a grey print hoodie is standing against a wall introducing himself and then explaining that he is going to give a tutorial for some tricks.,"[0, 4.8]"
1,192.19,v_VTFIAQVjHv8,  A stop start animation with a desk calendar is shown with flip animation drawings blending into framed animation leading to the title of the group and the skateboard tutorial they are about to explain.,"[6.73, 18.26]"
2,192.19,v_VTFIAQVjHv8,  Footage of a skateboarder doing a trick in front of a camera is followed by the man in the grey hoodie explaining that he is going to show how to do a frontside 180 on a skateboard and what it can be used for as well as the fundamentals befor learning the trick.,"[19.22, 49.97]"
3,192.19,v_VTFIAQVjHv8,  He then goes into the explanation of how to do the trick in depth as well as footage being shown while he's talking about the trick.,"[50.93, 183.54]"
4,192.19,v_VTFIAQVjHv8, The camera pans up and a black screen appears with white letters and a website address followed by a film company and a site channel.,"[184.5, 192.19]"
0,30.09,v_d0woFZ26Cx0,"A view is seen of a pool table, balls being triangled, and numerous people shooting the balls into the corner pockets during a competition.","[0, 20.01]"
1,30.09,v_d0woFZ26Cx0, A woman walks around holding a scorecard as they play.,"[20.92, 30.09]"
0,73.93,v_cwQQj3VZLC8,"A man is standing at the start line clapping his hands, people look on.","[0, 4.07]"
1,73.93,v_cwQQj3VZLC8, He takes off running and does a long jump.,"[4.07, 14.05]"
2,73.93,v_cwQQj3VZLC8, He salutes the large applauding audience.,"[14.05, 18.11]"
3,73.93,v_cwQQj3VZLC8, Another man waits on the start line before accelerating into the long jump.,"[18.11, 29.94]"
4,73.93,v_cwQQj3VZLC8, He looks to the crowd who are subdued.,"[30.31, 35.86]"
5,73.93,v_cwQQj3VZLC8, He walk away looking at the ground.,"[35.12, 41.77]"
6,73.93,v_cwQQj3VZLC8, Another man waits on the start line before running into a longjump.,"[41.77, 57.67]"
7,73.93,v_cwQQj3VZLC8, He waves to the appreciative crowd and runs away smiling and celebrating.,"[57.3, 73.93]"
0,97.11,v__qzzQdKJ7F0,A young girl is seen speaking to the camera and holds up a bottle to the camera.,"[0, 16.99]"
1,97.11,v__qzzQdKJ7F0, The girl then begins painting her nails and showing them off to the camera.,"[15.05, 83.51]"
2,97.11,v__qzzQdKJ7F0, She continues to paint her nails as well as make funny faces to the camera.,"[57.29, 94.19]"
0,104.86,v_gDhfInESf_E,A lady is brushing her hair.,"[0, 76.02]"
1,104.86,v_gDhfInESf_E, The lady brushes her hair from underneath.,"[33.03, 39.32]"
2,104.86,v_gDhfInESf_E, 115 The lady runs her hand through her hair.,"[76.02, 102.76]"
3,104.86,v_gDhfInESf_E, The lady finishes and sits upright.,"[102.76, 104.86]"
0,209.12,v_M6xFXdXOzzc,There are 4 people who are all playing badminton and the boy in the white shirt is the first one to serve to the man in the black shirt.,"[0, 2.09]"
1,209.12,v_M6xFXdXOzzc, Then the man wearing the black shirt serves to the boy whose wearing the gold shirt.,"[11.5, 39.73]"
2,209.12,v_M6xFXdXOzzc, Then the boy who's wearing the white shirt hits the shuttlecock and serves to the girl who's wearing the pink shirt and the game goes on and everyone keeps serving to each other and they all use different shuttlecocks.,"[17.78, 92.01]"
0,120.09,v_eS445rQ9SBo,A woman is smiling at the camera.,"[0, 2.4]"
1,120.09,v_eS445rQ9SBo, The woman takes an iron and starts ironing a white shirt in small circular patterns.,"[2.4, 27.62]"
2,120.09,v_eS445rQ9SBo, The woman uses both hands to push the iron.,"[27.62, 34.23]"
3,120.09,v_eS445rQ9SBo, She resumes ironing with one hand in the same spot.,"[34.23, 57.64]"
4,120.09,v_eS445rQ9SBo, The woman inspects the star on the shirt.,"[57.64, 59.45]"
5,120.09,v_eS445rQ9SBo, The woman then resumes ironing the pattern.,"[59.45, 87.07]"
6,120.09,v_eS445rQ9SBo, The woman peels the paper away from the pattern and then resumes ironing.,"[87.07, 115.89]"
7,120.09,v_eS445rQ9SBo, The woman holds up the the shirt after she is done.,"[115.29, 120.09]"
0,216.04,v_lTFCUuLtUJs,A large group of people are seen standing around a track leading into several people running down the road.,"[0, 76.69]"
1,216.04,v_lTFCUuLtUJs, A woman is seen speaking to the camera while several people are seen running and drinking water.,"[65.89, 152.31]"
2,216.04,v_lTFCUuLtUJs, More people speaking to the camera while showing them run in different locations.,"[152.31, 206.32]"
0,78.16,v_UBqFQKI1YW8,A black man gymnast prepares to perform on a parallel bar exhibition.,"[0, 13.68]"
1,78.16,v_UBqFQKI1YW8, The man mounts the parallel bar and goes into a handstand and performs a series of spins and moves.,"[13.68, 20.32]"
2,78.16,v_UBqFQKI1YW8, The gymnast goes into his dismount and lands a perfect landing on the mat.,"[20.32, 78.16]"
0,227.37,v_S2jbh7QMrKc,People surf in the choppy waters of the ocean while a cat sits on a rock.,"[4.55, 28.42]"
1,227.37,v_S2jbh7QMrKc," One person surfs on a big wave going to the right, while other surfer gets in a wave to surf and falls but get on the surfboard again.","[28.42, 138.7]"
2,227.37,v_S2jbh7QMrKc, A man surfs on a wave going to the left while other people surfs in the ocean.,"[138.7, 210.32]"
3,227.37,v_S2jbh7QMrKc," Suddenly, a man appears rowing a canoe.","[210.32, 222.82]"
0,15.33,v_6NQl2Vcf0P0,A man in a rodeo owing is performing a stunt.,"[0, 8.97]"
1,15.33,v_6NQl2Vcf0P0, A man is riding a horse in a rodeo ring.,"[0, 1.07]"
2,15.33,v_6NQl2Vcf0P0, the man lassos a cow and throws it to the ground.,"[0.46, 4.06]"
3,15.33,v_6NQl2Vcf0P0, the man then hog ties the cow.,"[4.06, 7.43]"
4,15.33,v_6NQl2Vcf0P0, The man gets back on his horse and we pan up and see the scoreboard.,"[10.57, 15.33]"
0,193.42,v_lmYmYYXs1mo,A man is standing at a counter with a Smith knife.,"[0, 10.64]"
1,193.42,v_lmYmYYXs1mo,  He demonstrates how to sharpen the knife.,"[10.64, 60.93]"
2,193.42,v_lmYmYYXs1mo, He pours oil on the sharpening tool and runs the knife over it.,"[60.93, 183.75]"
3,193.42,v_lmYmYYXs1mo, He cleans the tool and puts it away.,"[183.75, 193.42]"
0,49.97,v_dla6qDuAXTw,An older man is shown standing behind a swing set while pushing a small girl back and fourth.,"[0, 16.74]"
1,49.97,v_dla6qDuAXTw, He grabs and holds the girl and gives her several pushes while the girl sticks her head back and smiles.,"[16.24, 49.97]"
0,34.51,v_b_v5uGSheEw,The Bali River tubing information is shown on the screen.,"[0, 1.21]"
1,34.51,v_b_v5uGSheEw, There's a yellow and red tube shown with the name Bali River printed on it.,"[0.86, 3.8]"
2,34.51,v_b_v5uGSheEw, There are several people wearing protective helmets tubing in the river.,"[4.14, 31.92]"
3,34.51,v_b_v5uGSheEw, There's a man standing under a pipe with fast flowing water.,"[21.05, 22.43]"
4,34.51,v_b_v5uGSheEw, There are some tubers paddling through the water with their hands.,"[23.12, 25.53]"
5,34.51,v_b_v5uGSheEw, There's a man relaxing in his tube giving a thumbs up.,"[24.15, 28.98]"
6,34.51,v_b_v5uGSheEw, The tubers continue tubing through the river.,"[28.81, 34.51]"
0,112.85,v_wdb4-V33wIo,A camera pans around a snowy roof and leads into a man pushing snow off of a roof and onto the ground below.,"[4.51, 31.03]"
1,112.85,v_wdb4-V33wIo, The man continues speaking to the camera while pushing off snow and leading into an empty roof.,"[36.68, 91.97]"
2,112.85,v_wdb4-V33wIo, Another man is seen shoveling off snow and ends with pictures of the men working.,"[89.15, 110.03]"
0,131.66,v_Ck5i8CVEkJI,A man is seen throwing a dart onto a board and leads into a woman speaking.,"[0, 23.7]"
1,131.66,v_Ck5i8CVEkJI, The man throws several more darts while taking the time to speak to the woman.,"[23.7, 80.97]"
2,131.66,v_Ck5i8CVEkJI, More people are shown throwing dart while the two continue to speak and the man points to the board.,"[79.65, 123.76]"
0,40.14,v_CneLYCPg7Es,A lady holds a toothbrush as a child sits on a counter.,"[0, 2.81]"
1,40.14,v_CneLYCPg7Es, The lady brushes the boys teeth.,"[2.81, 35.12]"
2,40.14,v_CneLYCPg7Es, She finishes and the little boy smiles.,"[35.12, 37.33]"
3,40.14,v_CneLYCPg7Es, the lady backs away and the child puts a pacifier in his mouth.,"[37.53, 40.14]"
0,211.06,v_HPJuOvOmEW8,An intro leads into a tall man wearing a santa costume and skating down a long street in between people.,"[0, 37.99]"
1,211.06,v_HPJuOvOmEW8, The camera follows him riding around the city and performing various tricks and maneuvers around cars and people.,"[36.94, 211.06]"
0,110.47999999999999,v_yWfTd8pRLgM,A girl is doing back flips on a blue mat.,"[0, 96.12]"
1,110.47999999999999,v_yWfTd8pRLgM, A girl does the splits in the air.,"[26.52, 27.62]"
2,110.47999999999999,v_yWfTd8pRLgM, People are laying down on the mat next to her.,"[89.49, 91.15]"
3,110.47999999999999,v_yWfTd8pRLgM, She does several flips on a trampoline.,"[96.12, 110.48]"
0,113.24000000000001,v_tnk1skdLN0Q,A strong young man is standing in a large open green field preparing to throw a shot put.,"[0, 7.93]"
1,113.24000000000001,v_tnk1skdLN0Q,"Once he throws the ball,a man runs out to mark the distance and he walks to the tent and takes the tape off of his wrist.","[7.93, 36.24]"
2,113.24000000000001,v_tnk1skdLN0Q,Another man who is slightly shorter and larger approaches the circle and does the same thing followed by another person.,"[36.24, 90.6]"
3,113.24000000000001,v_tnk1skdLN0Q,All three of the men are finished and there scores shown.,"[90.03, 113.24]"
0,121.02,v_9xtYwXpaiZ0,A shoe polishing machine sits in a living room.,"[0, 9.68]"
1,121.02,v_9xtYwXpaiZ0, A man walks up to the shoe polishing machine a turns it on.,"[9.68, 12.1]"
2,121.02,v_9xtYwXpaiZ0, The man wearing blue jeans begins bushing his black shoes.,"[12.1, 33.89]"
3,121.02,v_9xtYwXpaiZ0, The man then begins brushing and polishing his brown shoes.,"[33.89, 72.61]"
4,121.02,v_9xtYwXpaiZ0, The man approaches the shoe polishing machine and brushes his grey sneakers.,"[72.61, 92.58]"
5,121.02,v_9xtYwXpaiZ0, The man crouches down and pulls out a dust bin from under the polishing machine.,"[92.58, 121.02]"
0,155.23,v_AIZWoAbhUTY,a man is crouched next to a girl on the beach.,"[0, 22.51]"
1,155.23,v_AIZWoAbhUTY, They are putting sand into a pile.,"[32.6, 90.03]"
2,155.23,v_AIZWoAbhUTY, They are trying to build a sand castle.,"[93.14, 155.23]"
0,100.4,v_Oya9LWABkf4,A girl is outside on a boat dock holding a three hula hoops in her hands.,"[0, 8.53]"
1,100.4,v_Oya9LWABkf4,"She starts swinging them in her hand,around her legs,wrist,and neck and stops briefly to adjust the camera.","[8.53, 74.8]"
2,100.4,v_Oya9LWABkf4,The young lady then appears again with twenty to thirty hula hoops around her body swinging them back and forth before advising you to subscribe to a channel.,"[74.3, 100.4]"
0,37.57,v_4Mo-IYfNKBo,We see a man mopping a floor under women's feet.,"[0, 37.57]"
1,37.57,v_4Mo-IYfNKBo,  The middle lady uses her foot to move the mop.,"[0, 11.83]"
2,37.57,v_4Mo-IYfNKBo, The left lady then moves the mop with her foot.,"[11.83, 19.54]"
3,37.57,v_4Mo-IYfNKBo, The middle lady does it again then the man finishes mopping the floor.,"[20.48, 37.57]"
0,23.85,v_HDHS_7pOiDk,A woman is shown outside high five two kids that are playing near her.,"[0, 13.59]"
1,23.85,v_HDHS_7pOiDk, The woman helps the girl down and jumps along the ground until she falls.,"[13.83, 23.85]"
0,121.65,v_rcMv32d1QkI,The video begins with several shots of a person doing tricks on a skateboard while many people watch him on the sides.,"[0, 65.08]"
1,121.65,v_rcMv32d1QkI, He attempts many more tricks that fail to have him land on the board and he walks around the bowl each time afterwards.,"[63.26, 121.65]"
0,6.6,v_R-VaPP7ToKQ,A boy is sitting behind a table.,"[0, 4.25]"
1,6.6,v_R-VaPP7ToKQ, He picks up a beer and takes a drink quickly.,"[2.01, 3.86]"
2,6.6,v_R-VaPP7ToKQ, A woman grabs it away from him.,"[3.66, 6.6]"
0,66.67,v_NfVL1o5HMEo,A gymnast is seen rubbing his hands together and walks over to a set of uneven bars and raises his hands up.,"[0, 11]"
1,66.67,v_NfVL1o5HMEo, The man performs a routine on the bars while hundreds of people watch on the sidelines.,"[10.67, 54.67]"
2,66.67,v_NfVL1o5HMEo," He jumps down, waves his arms in the air, and walks over to high five his coach afterwards.","[53.33, 66.67]"
0,172.78,v_zCijq4G1B3Q,"A man is painting the wood with brush, the wood is being shown.","[12.96, 58.75]"
1,172.78,v_zCijq4G1B3Q," The man is painting the fence with brown paint, then painting the table.","[38.88, 120.08]"
2,172.78,v_zCijq4G1B3Q," The man mixed the paint and then began painting the wooden table, then he clean up the floor and brush it.","[105.4, 172.78]"
0,101.8,v_o00AfbAIOlA,The boy is opening the box.,"[0, 5.09]"
1,101.8,v_o00AfbAIOlA, He then removes the bike.,"[5.09, 13.74]"
2,101.8,v_o00AfbAIOlA, He is removing the packaging.,"[13.74, 46.32]"
3,101.8,v_o00AfbAIOlA, He is assembling the bike.,"[46.32, 78.89]"
4,101.8,v_o00AfbAIOlA, We see images of the bike.,"[79.4, 87.04]"
5,101.8,v_o00AfbAIOlA, The Subscribe page shows up.,"[87.55, 101.8]"
0,127.2,v_3ekMufBfUdw,A woman is seen blow drying her hair while using a comb in various fashions and using different products.,"[1.27, 57.88]"
1,127.2,v_3ekMufBfUdw, The woman continues to use the blow dryer on her hair and ends by showing off her finished hair.,"[46.43, 122.75]"
0,156.97,v_Pw0ANcAM-zc,A man l dead lifts a weight bar from the ground over his head in a gym.,"[7.85, 49.44]"
1,156.97,v_Pw0ANcAM-zc, The man does repetitions lifting a weight bar up off the ground to waist level.,"[49.44, 147.55]"
0,206.17000000000002,v_G-EDozcMT_4,An intro leads into several shots of skateboarders riding around on rails in a large city.,"[0, 54.64]"
1,206.17000000000002,v_G-EDozcMT_4, The camera follows these borders closely as they perform tricks up stairs and over benches.,"[52.57, 164.94]"
2,206.17000000000002,v_G-EDozcMT_4, The men continue skating on and ends with a police woman smiling and giving a thumbs up to the camera.,"[163.91, 206.17]"
0,27.17,v_U89hsv1dzuQ,man is smoking a cigarrette in a dark street.,"[0, 27.17]"
1,27.17,v_U89hsv1dzuQ, man is wearing a white t shirt smoking a cigarrette and watching to the camera.,"[0.41, 27.17]"
2,27.17,v_U89hsv1dzuQ, man is in the night in a dark field smoking.,"[0, 26.76]"
0,54.85,v_aFlumCYsZgM,A boy enjoys an ice cream cone.,"[0, 9.6]"
1,54.85,v_aFlumCYsZgM, A girl eats licks and eats an ice cream cone.,"[10.69, 54.85]"
2,54.85,v_aFlumCYsZgM, The boy finishes the ice cream cone.,"[35.38, 45.52]"
3,54.85,v_aFlumCYsZgM, The girl lightly licks the ice cream cone.,"[47.99, 54.85]"
0,123.35,v_UW1wC80VNd8,"A woman is in a kitchen, stirring food in a pot.","[0, 19.74]"
1,123.35,v_UW1wC80VNd8," She adds her gathered ingredients one a time as she talks, showing the pasta she is using.","[22.82, 93.74]"
2,123.35,v_UW1wC80VNd8, She then adds a bowlful of vegetables she has mixed.,"[94.98, 123.35]"
0,116.63,v_9UGNhbRWM14,A girl and a man are practicing boxing in a gym.,"[0, 116.63]"
1,116.63,v_9UGNhbRWM14, There is a punching bag swinging in the background.,"[29.16, 116.63]"
2,116.63,v_9UGNhbRWM14, The girl and man move around the floor swinging at each other.,"[1.17, 116.63]"
0,144.57,v_q8TBL7DBgXY,"A pier is shown at a beach, with people walking alongside it.","[0, 12.29]"
1,144.57,v_q8TBL7DBgXY, Many pictures are shown of a woman tying up a pair of skates.,"[13.01, 40.48]"
2,144.57,v_q8TBL7DBgXY," She skates and we see bikes, people riding them, palm trees, and ferris wheels.","[41.92, 76.62]"
3,144.57,v_q8TBL7DBgXY, We follow the woman as she skates alongside surfboards and other people.,"[79.51, 144.57]"
0,37.43,v_kI0AyrGe-NU,Two cats are seen laying on a bed facing one another.,"[0, 36.87]"
1,37.43,v_kI0AyrGe-NU, One cat then begins to lick the other.,"[9.92, 30.32]"
2,37.43,v_kI0AyrGe-NU, The first cat then stops and the other licks afterwards.,"[14.79, 36.87]"
0,129.75,v_i-G50GikqTg,A young man sits down and pulls a drum close to him.,"[0, 10.38]"
1,129.75,v_i-G50GikqTg, He picks up his sticks and hits them together.,"[10.38, 24]"
2,129.75,v_i-G50GikqTg, He starts to count and drum.,"[24, 54.5]"
3,129.75,v_i-G50GikqTg, He drums faster as he looks away and then stops to adjust a few drums.,"[54.5, 78.5]"
4,129.75,v_i-G50GikqTg, He gets up and moves the camera to show a lever he moves and then he taps on the top of a drum over and over.,"[78.5, 117.43]"
5,129.75,v_i-G50GikqTg, He gives a thumbs up and peace sign.,"[117.43, 129.75]"
0,50.69,v_ZTwmb1d44bc,A curling stone slides down the ice.,"[0, 5.83]"
1,50.69,v_ZTwmb1d44bc, The blue team discuss their strategy.,"[6.08, 8.11]"
2,50.69,v_ZTwmb1d44bc, The white team high five each other.,"[8.36, 10.64]"
3,50.69,v_ZTwmb1d44bc, The blue team discuss while a member points.,"[10.9, 14.19]"
4,50.69,v_ZTwmb1d44bc, A blue team player takes his turn and curls his stone into the center.,"[16.22, 38.02]"
5,50.69,v_ZTwmb1d44bc, The blue team comes and hugs the player as they celebrate.,"[38.27, 43.09]"
6,50.69,v_ZTwmb1d44bc, The credits of the video are shown.,"[43.59, 50.69]"
0,213.09,v_uDs0wOnwaAM,A small group of people are all seen playing various matches of ping pong with one another down a line of tables.,"[0, 175.8]"
1,213.09,v_uDs0wOnwaAM,The people continuing hitting the ball back and fourth while the camera captures them from various angles and a close up of a young boy in the end.,"[63.93, 213.09]"
0,184.6,v_mTmcz5NWNQA,A group of people riding bmx dirt bikes come down a path together.,"[0, 36]"
1,184.6,v_mTmcz5NWNQA," Then spin around, taking sharp turns and curves on the track.","[39.69, 95.99]"
2,184.6,v_mTmcz5NWNQA," When the race is over, they walk around handing out medals and posing for photos.","[102.45, 184.6]"
0,217.97,v_aEopPs2eY-Q,"A girl names Ashley dressed in all purple walks up slowly, then it turns to nature view of dirt and flowers.","[0, 33.78]"
1,217.97,v_aEopPs2eY-Q, Ashley comes out getting dressed in her motor cross gear and slowly walks her bike out.,"[33.78, 86.1]"
2,217.97,v_aEopPs2eY-Q," She goes out and starts riding through the dirt, catching some air really high after hitting little mountain hills.","[86.1, 154.76]"
3,217.97,v_aEopPs2eY-Q, She speaks in sign language with another rider for a little but before returning toe the dirt to ride some more.,"[154.76, 217.97]"
0,60.05,v_8iQ_ZjJGQkE,A man stands in front of the camera and then takes a puff of his cigarette.,"[0, 15.61]"
1,60.05,v_8iQ_ZjJGQkE,"After,he appears with roller blades on and starts to jump on different blocks and boulders in the city.","[15.31, 40.53]"
2,60.05,v_8iQ_ZjJGQkE,"The man continues making his way through the city,passing cars,and jumping over rocks.","[40.53, 60.05]"
0,12.47,v_KVmuW9kwZV4,A man at his dish washing job has a very unique way to do his dishes at a very fast speed.,"[0, 2]"
1,12.47,v_KVmuW9kwZV4, He throws all the plates one by one very fast.,"[2, 5.05]"
2,12.47,v_KVmuW9kwZV4," They all land into the sink on top of each other after he wipes them down, some of them fall out a bit.","[5.49, 8.04]"
3,12.47,v_KVmuW9kwZV4, The he pushes them all down into the water.,"[8.42, 12.35]"
0,29.98,v___dXUJsj3yo,A middle age woman is shown squatting down picking up snow and dumping it in pile.,"[0, 11.84]"
1,29.98,v___dXUJsj3yo,She then walks towards the camera and sticks her tongue out.,"[11.69, 29.98]"
0,116.03,v_d7-tFV0RSCk,A man is standing outside of a home talking with a large silver pole in his hand that has a yellow rope attached to it.,"[0, 24.95]"
1,116.03,v_d7-tFV0RSCk,The man begins cleaning the inside of a sliding glass door with his pole and brush and washes around the base and the inside of the window.,"[24.37, 83.54]"
2,116.03,v_d7-tFV0RSCk,The man then stops and begins talking to the camera and pointing to the window before he waves bye.,"[82.96, 116.03]"
0,29.63,v_0RUs80IYF38,A man jumps off of the brown horse and he lassos the bull to the ground in the beginning.,"[0, 7.56]"
1,29.63,v_0RUs80IYF38, Then he gets on another horse and he lassos a bull bigger than the last one to the ground.,"[7.56, 26.67]"
2,29.63,v_0RUs80IYF38," When he's done tying the bull's legs together, he gets up and walks away.","[26.67, 29.63]"
0,175.75,v_15vwVfNA99o,a woman is sitting at a table in a fast food restaurant while eating.,"[0, 44.82]"
1,175.75,v_15vwVfNA99o, She continually speaks to nobody as she eats.,"[46.57, 156.42]"
2,175.75,v_15vwVfNA99o,"She stands up and grabs her purse, continuing to talk and laugh as she leaves.","[160.81, 175.75]"
0,126.74,v_rQc7UhpiDU8,A man is seen shooting a bow and arrow followed by another man taking a bow and aiming.,"[0, 21.54]"
1,126.74,v_rQc7UhpiDU8, Another man is seen kneeling down before bows and speaking to the camera.,"[20.91, 86.18]"
2,126.74,v_rQc7UhpiDU8, He points to various boxes and continues looking into the camera and speaking.,"[86.81, 126.74]"
0,160.43,v_-nskwoky7vk,A man is seen speaking to the camera while holding a large accordion in his hands.,"[4.01, 71.39]"
1,160.43,v_-nskwoky7vk, The man then demonstrates how to properly play the instrument while moving his hands up and down.,"[44.92, 154.81]"
0,128.18,v_rBaR5xF8orE,A large group of people are seen sitting around an auditorium with one man flying kites around in the middle.,"[0, 63.45]"
